timestamp,source,predicted_label,confidence,decision_source,reconstruction_error,threshold,replay_flag,replay_similarity,matched_history_index,replay_reason,anomaly_flag,status,message
2025-01-01T00:02:45,sensor_0,Normal,HIGH,ensemble_rf,0.026630157604813576,0.15237818658351898,False,0.2672822106483585,,,False,ok,
2025-01-01T00:02:48,sensor_0,Normal,HIGH,ensemble_rf,0.02430799975991249,0.15237818658351898,False,0.2946164940956736,,,False,ok,
2025-01-01T00:02:51,sensor_0,Normal,HIGH,ensemble_rf,0.026405159384012222,0.15237818658351898,False,0.3097224154282541,,,False,ok,
2025-01-01T00:02:54,sensor_0,Normal,HIGH,ensemble_rf,0.02549167536199093,0.15237818658351898,False,0.2707152780634849,,,False,ok,
2025-01-01T00:02:57,sensor_0,Normal,HIGH,ensemble_rf,0.0269185658544302,0.15237818658351898,False,0.2875988121857727,,,False,ok,
2025-01-01T00:03:00,sensor_0,Normal,HIGH,ensemble_rf,0.025364568457007408,0.15237818658351898,False,0.2766287764903874,,,False,ok,
2025-01-01T00:03:03,sensor_0,Normal,HIGH,ensemble_rf,0.026242347434163094,0.15237818658351898,False,0.27717986635340275,,,False,ok,
2025-01-01T00:03:06,sensor_0,Normal,HIGH,ensemble_rf,0.02781287580728531,0.15237818658351898,False,0.3009502894734075,,,False,ok,
2025-01-01T00:03:09,sensor_0,Normal,HIGH,ensemble_rf,0.030522746965289116,0.15237818658351898,False,0.33670688869751575,,,False,ok,
2025-01-01T00:03:12,sensor_0,Normal,HIGH,ensemble_rf,0.02699987404048443,0.15237818658351898,False,0.3718647914649739,,,False,ok,
2025-01-01T00:03:15,sensor_0,Normal,HIGH,ensemble_rf,0.030301040038466454,0.15237818658351898,False,0.3754367278939876,,,False,ok,
2025-01-01T00:03:18,sensor_0,Normal,HIGH,ensemble_rf,0.029813064262270927,0.15237818658351898,False,0.3642473538239246,,,False,ok,
2025-01-01T00:03:21,sensor_0,Normal,HIGH,ensemble_rf,0.03256780654191971,0.15237818658351898,False,0.3486538257066076,,,False,ok,
2025-01-01T00:03:24,sensor_0,Normal,HIGH,ensemble_rf,0.024808412417769432,0.15237818658351898,False,0.3603612889063486,,,False,ok,
2025-01-01T00:03:27,sensor_0,Normal,HIGH,ensemble_rf,0.029927393421530724,0.15237818658351898,False,0.37532529080404653,,,False,ok,
2025-01-01T00:03:30,sensor_0,Normal,HIGH,ensemble_rf,0.03551413118839264,0.15237818658351898,False,0.3802098591140352,,,False,ok,
2025-01-01T00:03:33,sensor_0,Normal,HIGH,ensemble_rf,0.02953607775270939,0.15237818658351898,False,0.34696370330457144,,,False,ok,
2025-01-01T00:03:36,sensor_0,Normal,HIGH,ensemble_rf,0.02824297733604908,0.15237818658351898,False,0.2966339703914517,,,False,ok,
2025-01-01T00:03:39,sensor_0,Normal,HIGH,ensemble_rf,0.031107693910598755,0.15237818658351898,False,0.27410127612327706,,,False,ok,
2025-01-01T00:03:42,sensor_0,Normal,HIGH,ensemble_rf,0.02905268594622612,0.15237818658351898,False,0.21809473464651472,,,False,ok,
2025-01-01T00:03:45,sensor_0,Normal,HIGH,ensemble_rf,0.03052729368209839,0.15237818658351898,False,0.21429898161678818,,,False,ok,
2025-01-01T00:03:48,sensor_0,Normal,HIGH,ensemble_rf,0.027527865022420883,0.15237818658351898,False,0.22368030631842623,,,False,ok,
2025-01-01T00:03:51,sensor_0,Normal,HIGH,ensemble_rf,0.027250174432992935,0.15237818658351898,False,0.18242559465045274,,,False,ok,
2025-01-01T00:03:54,sensor_0,Normal,HIGH,ensemble_rf,0.027776988223195076,0.15237818658351898,False,0.24587267633098472,,,False,ok,
2025-01-01T00:03:57,sensor_0,Normal,HIGH,ensemble_rf,0.03096177615225315,0.15237818658351898,False,0.2197922882475672,,,False,ok,
2025-01-01T00:04:00,sensor_0,Normal,HIGH,ensemble_rf,0.031022505834698677,0.15237818658351898,False,0.27020079911688244,,,False,ok,
2025-01-01T00:04:03,sensor_0,Normal,HIGH,ensemble_rf,0.028351783752441406,0.15237818658351898,False,0.2745815250493915,,,False,ok,
2025-01-01T00:04:06,sensor_0,Normal,HIGH,ensemble_rf,0.026590636000037193,0.15237818658351898,False,0.27681488894501355,,,False,ok,
2025-01-01T00:04:09,sensor_0,Normal,HIGH,ensemble_rf,0.02710992656648159,0.15237818658351898,False,0.23809393383123714,,,False,ok,
2025-01-01T00:04:12,sensor_0,Normal,HIGH,ensemble_rf,0.02626682259142399,0.15237818658351898,False,0.23798884474150842,,,False,ok,
2025-01-01T00:04:15,sensor_0,Normal,HIGH,ensemble_rf,0.02708180993795395,0.15237818658351898,False,0.2502389700785652,,,False,ok,
2025-01-01T00:04:18,sensor_0,Normal,HIGH,ensemble_rf,0.02610781602561474,0.15237818658351898,False,0.24131139947730826,,,False,ok,
2025-01-01T00:04:21,sensor_0,Normal,HIGH,ensemble_rf,0.02674027346074581,0.15237818658351898,False,0.24198029757665734,,,False,ok,
2025-01-01T00:04:24,sensor_0,Normal,HIGH,ensemble_rf,0.029267514124512672,0.15237818658351898,False,0.24169480852861078,,,False,ok,
2025-01-01T00:04:27,sensor_0,Normal,HIGH,ensemble_rf,0.027542268857359886,0.15237818658351898,False,0.2839429015468837,,,False,ok,
2025-01-01T00:04:30,sensor_0,Normal,HIGH,ensemble_rf,0.030455857515335083,0.15237818658351898,False,0.2619136707800498,,,False,ok,
2025-01-01T00:04:33,sensor_0,Normal,HIGH,ensemble_rf,0.028894931077957153,0.15237818658351898,False,0.24593167318267023,,,False,ok,
2025-01-01T00:04:36,sensor_0,Normal,HIGH,ensemble_rf,0.02262847311794758,0.15237818658351898,False,0.19537727079949746,,,False,ok,
2025-01-01T00:04:39,sensor_0,Normal,HIGH,ensemble_rf,0.022971652448177338,0.15237818658351898,False,0.2391885533690297,,,False,ok,
2025-01-01T00:04:42,sensor_0,Normal,HIGH,ensemble_rf,0.023381780833005905,0.15237818658351898,False,0.21830679732197653,,,False,ok,
2025-01-01T00:04:45,sensor_0,Normal,HIGH,ensemble_rf,0.022246964275836945,0.15237818658351898,False,0.22237973450608312,,,False,ok,
2025-01-01T00:04:48,sensor_0,Normal,HIGH,ensemble_rf,0.025783002376556396,0.15237818658351898,False,0.23916984741673208,,,False,ok,
2025-01-01T00:04:51,sensor_0,Normal,HIGH,ensemble_rf,0.026647379621863365,0.15237818658351898,False,0.25475168225144096,,,False,ok,
2025-01-01T00:04:54,sensor_0,Normal,HIGH,ensemble_rf,0.03132185339927673,0.15237818658351898,False,0.2420522243294816,,,False,ok,
2025-01-01T00:04:57,sensor_0,Normal,HIGH,ensemble_rf,0.02290756069123745,0.15237818658351898,False,0.3362875812590616,,,False,ok,
2025-01-01T00:05:00,sensor_0,Normal,HIGH,ensemble_rf,0.02326679602265358,0.15237818658351898,False,0.33688095964500425,,,False,ok,
2025-01-01T00:05:03,sensor_0,Normal,HIGH,ensemble_rf,0.020736150443553925,0.15237818658351898,False,0.306813161804743,,,False,ok,
2025-01-01T00:05:06,sensor_0,Normal,HIGH,ensemble_rf,0.020725857466459274,0.15237818658351898,False,0.25812488172269776,,,False,ok,
2025-01-01T00:05:09,sensor_0,Normal,HIGH,ensemble_rf,0.022674424573779106,0.15237818658351898,False,0.30161534217913405,,,False,ok,
2025-01-01T00:05:12,sensor_0,Normal,HIGH,ensemble_rf,0.02346058003604412,0.15237818658351898,False,0.28657187922805744,,,False,ok,
2025-01-01T00:05:15,sensor_0,Normal,HIGH,ensemble_rf,0.023779798299074173,0.15237818658351898,False,0.32031286995533154,,,False,ok,
2025-01-01T00:05:18,sensor_0,Normal,HIGH,ensemble_rf,0.024467622861266136,0.15237818658351898,False,0.26881218159083137,,,False,ok,
2025-01-01T00:05:21,sensor_0,Normal,HIGH,ensemble_rf,0.027697864919900894,0.15237818658351898,False,0.27159768926806416,,,False,ok,
2025-01-01T00:05:24,sensor_0,Normal,HIGH,ensemble_rf,0.027104759588837624,0.15237818658351898,False,0.2809308068019508,,,False,ok,
2025-01-01T00:05:27,sensor_0,Normal,HIGH,ensemble_rf,0.026301328092813492,0.15237818658351898,False,0.2585127339631684,,,False,ok,
2025-01-01T00:05:30,sensor_0,Normal,HIGH,ensemble_rf,0.027780262753367424,0.15237818658351898,False,0.2789377815599156,,,False,ok,
2025-01-01T00:05:33,sensor_0,Normal,HIGH,ensemble_rf,0.025840701535344124,0.15237818658351898,False,0.29927497078991644,,,False,ok,
2025-01-01T00:05:36,sensor_0,Normal,HIGH,ensemble_rf,0.02758321911096573,0.15237818658351898,False,0.2504795992636807,,,False,ok,
2025-01-01T00:05:39,sensor_0,Normal,HIGH,ensemble_rf,0.030073530972003937,0.15237818658351898,False,0.27326823479227313,,,False,ok,
2025-01-01T00:05:42,sensor_0,Normal,HIGH,ensemble_rf,0.03047027252614498,0.15237818658351898,False,0.2496113161838566,,,False,ok,
2025-01-01T00:05:45,sensor_0,Normal,HIGH,ensemble_rf,0.030009297654032707,0.15237818658351898,False,0.21417189580979876,,,False,ok,
2025-01-01T00:05:48,sensor_0,Normal,HIGH,ensemble_rf,0.030038416385650635,0.15237818658351898,False,0.24065826618463798,,,False,ok,
2025-01-01T00:05:51,sensor_0,Normal,HIGH,ensemble_rf,0.03328515589237213,0.15237818658351898,False,0.2090926296812754,,,False,ok,
2025-01-01T00:05:54,sensor_0,Normal,HIGH,ensemble_rf,0.03480680286884308,0.15237818658351898,False,0.20630680712209795,,,False,ok,
2025-01-01T00:05:57,sensor_0,Normal,HIGH,ensemble_rf,0.03553526848554611,0.15237818658351898,False,0.1969052721610164,,,False,ok,
2025-01-01T00:06:00,sensor_0,Normal,HIGH,ensemble_rf,0.03628171235322952,0.15237818658351898,False,0.1959150959061266,,,False,ok,
2025-01-01T00:06:03,sensor_0,Normal,HIGH,ensemble_rf,0.03491189703345299,0.15237818658351898,False,0.2247060137284284,,,False,ok,
2025-01-01T00:06:06,sensor_0,Normal,HIGH,ensemble_rf,0.03857880085706711,0.15237818658351898,False,0.19390734540526847,,,False,ok,
2025-01-01T00:06:09,sensor_0,Normal,HIGH,ensemble_rf,0.03815921023488045,0.15237818658351898,False,0.21876704044849504,,,False,ok,
2025-01-01T00:06:12,sensor_0,Normal,HIGH,ensemble_rf,0.03774416819214821,0.15237818658351898,False,0.23084642938211378,,,False,ok,
2025-01-01T00:06:15,sensor_0,Normal,HIGH,ensemble_rf,0.03910756856203079,0.15237818658351898,False,0.24412299125052955,,,False,ok,
2025-01-01T00:06:18,sensor_0,Normal,HIGH,ensemble_rf,0.038202427327632904,0.15237818658351898,False,0.3214222335945475,,,False,ok,
2025-01-01T00:06:21,sensor_0,Normal,HIGH,ensemble_rf,0.04018764942884445,0.15237818658351898,False,0.29899851025720864,,,False,ok,
2025-01-01T00:06:24,sensor_0,Normal,HIGH,ensemble_rf,0.039190758019685745,0.15237818658351898,False,0.32632331002171255,,,False,ok,
2025-01-01T00:06:27,sensor_0,Normal,HIGH,ensemble_rf,0.03671300783753395,0.15237818658351898,False,0.3093251014473816,,,False,ok,
2025-01-01T00:06:30,sensor_0,Normal,HIGH,ensemble_rf,0.03831721097230911,0.15237818658351898,False,0.36214312429762807,,,False,ok,
2025-01-01T00:06:33,sensor_0,Normal,HIGH,ensemble_rf,0.04009218513965607,0.15237818658351898,False,0.36544668416752846,,,False,ok,
2025-01-01T00:06:36,sensor_0,Normal,HIGH,ensemble_rf,0.040561873465776443,0.15237818658351898,False,0.35656412800359466,,,False,ok,
2025-01-01T00:06:39,sensor_0,Normal,HIGH,ensemble_rf,0.036362066864967346,0.15237818658351898,False,0.30105384860579765,,,False,ok,
2025-01-01T00:06:42,sensor_0,Normal,HIGH,ensemble_rf,0.03484482318162918,0.15237818658351898,False,0.27489835340710406,,,False,ok,
2025-01-01T00:06:45,sensor_0,Normal,HIGH,ensemble_rf,0.03246253728866577,0.15237818658351898,False,0.3081333673069244,,,False,ok,
2025-01-01T00:06:48,sensor_0,Normal,HIGH,ensemble_rf,0.03747033327817917,0.15237818658351898,False,0.34875791029619235,,,False,ok,
2025-01-01T00:06:51,sensor_0,Normal,HIGH,ensemble_rf,0.03991537541151047,0.15237818658351898,False,0.30923420186219114,,,False,ok,
2025-01-01T00:06:54,sensor_0,Normal,HIGH,ensemble_rf,0.031553514301776886,0.15237818658351898,False,0.3127395603372124,,,False,ok,
2025-01-01T00:06:57,sensor_0,Normal,HIGH,ensemble_rf,0.033548954874277115,0.15237818658351898,False,0.3007161821475822,,,False,ok,
2025-01-01T00:07:00,sensor_0,Normal,HIGH,ensemble_rf,0.03466421738266945,0.15237818658351898,False,0.3374459268013812,,,False,ok,
2025-01-01T00:07:03,sensor_0,Normal,HIGH,ensemble_rf,0.03857209533452988,0.15237818658351898,False,0.3072789608995159,,,False,ok,
2025-01-01T00:07:06,sensor_0,Normal,HIGH,ensemble_rf,0.03449827432632446,0.15237818658351898,False,0.2978742624742675,,,False,ok,
2025-01-01T00:07:09,sensor_0,Normal,HIGH,ensemble_rf,0.03471456840634346,0.15237818658351898,False,0.36111064293440187,,,False,ok,
2025-01-01T00:07:12,sensor_0,Normal,HIGH,ensemble_rf,0.032534293830394745,0.15237818658351898,False,0.36092494249756985,,,False,ok,
2025-01-01T00:07:15,sensor_0,Normal,HIGH,ensemble_rf,0.03071584179997444,0.15237818658351898,False,0.3733982836725385,,,False,ok,
2025-01-01T00:07:18,sensor_0,Normal,HIGH,ensemble_rf,0.03146796673536301,0.15237818658351898,False,0.35872232087430417,,,False,ok,
2025-01-01T00:07:21,sensor_0,Normal,HIGH,ensemble_rf,0.030083686113357544,0.15237818658351898,False,0.34739542820711494,,,False,ok,
2025-01-01T00:07:24,sensor_0,Normal,HIGH,ensemble_rf,0.029127931222319603,0.15237818658351898,False,0.3496957544567836,,,False,ok,
2025-01-01T00:07:27,sensor_0,Normal,HIGH,ensemble_rf,0.02910017967224121,0.15237818658351898,False,0.37138437098837085,,,False,ok,
2025-01-01T00:07:30,sensor_0,Normal,HIGH,ensemble_rf,0.030127104371786118,0.15237818658351898,False,0.3159797131656562,,,False,ok,
2025-01-01T00:07:33,sensor_0,Normal,HIGH,ensemble_rf,0.03404945880174637,0.15237818658351898,False,0.2832742874430574,,,False,ok,
2025-01-01T00:07:36,sensor_0,Normal,HIGH,ensemble_rf,0.028145378455519676,0.15237818658351898,False,0.2833980866822143,,,False,ok,
2025-01-01T00:07:39,sensor_0,Normal,HIGH,ensemble_rf,0.027375390753149986,0.15237818658351898,False,0.2906231052727061,,,False,ok,
2025-01-01T00:07:42,sensor_0,Normal,HIGH,ensemble_rf,0.032387860119342804,0.15237818658351898,False,0.30968105549255914,,,False,ok,
2025-01-01T00:07:45,sensor_0,Normal,HIGH,ensemble_rf,0.035762887448072433,0.15237818658351898,False,0.3214117721948167,,,False,ok,
2025-01-01T00:07:48,sensor_0,Normal,HIGH,ensemble_rf,0.028957601636648178,0.15237818658351898,False,0.30181195935564825,,,False,ok,
2025-01-01T00:07:51,sensor_0,Normal,HIGH,ensemble_rf,0.02578279934823513,0.15237818658351898,False,0.3456403953884406,,,False,ok,
2025-01-01T00:07:54,sensor_0,Normal,HIGH,ensemble_rf,0.02558119408786297,0.15237818658351898,False,0.33202525837621527,,,False,ok,
2025-01-01T00:07:57,sensor_0,Normal,HIGH,ensemble_rf,0.02838592603802681,0.15237818658351898,False,0.2809568129019394,,,False,ok,
2025-01-01T00:08:00,sensor_0,Normal,HIGH,ensemble_rf,0.0277315191924572,0.15237818658351898,False,0.26504952281124056,,,False,ok,
2025-01-01T00:08:03,sensor_0,Normal,HIGH,ensemble_rf,0.028055066242814064,0.15237818658351898,False,0.2538293826149559,,,False,ok,
2025-01-01T00:08:06,sensor_0,Normal,HIGH,ensemble_rf,0.028725795447826385,0.15237818658351898,False,0.255624095035518,,,False,ok,
2025-01-01T00:08:09,sensor_0,Normal,HIGH,ensemble_rf,0.02941424399614334,0.15237818658351898,False,0.24404152561864498,,,False,ok,
2025-01-01T00:08:12,sensor_0,Normal,HIGH,ensemble_rf,0.032884709537029266,0.15237818658351898,False,0.23398397688554357,,,False,ok,
2025-01-01T00:08:15,sensor_0,Normal,HIGH,ensemble_rf,0.03593772277235985,0.15237818658351898,False,0.22918784565032257,,,False,ok,
2025-01-01T00:08:18,sensor_0,Normal,HIGH,ensemble_rf,0.029171545058488846,0.15237818658351898,False,0.2136457396534276,,,False,ok,
2025-01-01T00:08:21,sensor_0,Normal,HIGH,ensemble_rf,0.030932219699025154,0.15237818658351898,False,0.22595500098192017,,,False,ok,
2025-01-01T00:08:24,sensor_0,Normal,HIGH,ensemble_rf,0.0338950976729393,0.15237818658351898,False,0.23917291155044043,,,False,ok,
2025-01-01T00:08:27,sensor_0,Normal,HIGH,ensemble_rf,0.035619571805000305,0.15237818658351898,False,0.2376438888835883,,,False,ok,
2025-01-01T00:08:30,sensor_0,Normal,HIGH,ensemble_rf,0.03008647821843624,0.15237818658351898,False,0.22335651645492563,,,False,ok,
2025-01-01T00:08:33,sensor_0,Normal,HIGH,ensemble_rf,0.028699267655611038,0.15237818658351898,False,0.23714862169626275,,,False,ok,
2025-01-01T00:08:36,sensor_0,Normal,HIGH,ensemble_rf,0.02774948440492153,0.15237818658351898,False,0.24674617484899972,,,False,ok,
2025-01-01T00:08:39,sensor_0,Normal,HIGH,ensemble_rf,0.028137588873505592,0.15237818658351898,False,0.2683335293637982,,,False,ok,
2025-01-01T00:08:42,sensor_0,Normal,HIGH,ensemble_rf,0.028673332184553146,0.15237818658351898,False,0.2694244746626583,,,False,ok,
2025-01-01T00:08:45,sensor_0,Normal,HIGH,ensemble_rf,0.030329938977956772,0.15237818658351898,False,0.29719912780904456,,,False,ok,
2025-01-01T00:08:48,sensor_0,Normal,HIGH,ensemble_rf,0.033204346895217896,0.15237818658351898,False,0.26693807865666663,,,False,ok,
2025-01-01T00:08:51,sensor_0,Normal,HIGH,ensemble_rf,0.03296124190092087,0.15237818658351898,False,0.26151155647550955,,,False,ok,
2025-01-01T00:08:54,sensor_0,Normal,HIGH,ensemble_rf,0.029701966792345047,0.15237818658351898,False,0.2524510801929886,,,False,ok,
2025-01-01T00:08:57,sensor_0,Normal,HIGH,ensemble_rf,0.028642933815717697,0.15237818658351898,False,0.26648027019321363,,,False,ok,
2025-01-01T00:09:00,sensor_0,Normal,HIGH,ensemble_rf,0.030373603105545044,0.15237818658351898,False,0.3038239413178056,,,False,ok,
2025-01-01T00:09:03,sensor_0,Normal,HIGH,ensemble_rf,0.027211716398596764,0.15237818658351898,False,0.3607424812735187,,,False,ok,
2025-01-01T00:09:06,sensor_0,Normal,HIGH,ensemble_rf,0.028791360557079315,0.15237818658351898,False,0.34886821677963836,,,False,ok,
2025-01-01T00:09:09,sensor_0,Normal,HIGH,ensemble_rf,0.0281986091285944,0.15237818658351898,False,0.3126218667699512,,,False,ok,
2025-01-01T00:09:12,sensor_0,Normal,HIGH,ensemble_rf,0.02458134852349758,0.15237818658351898,False,0.3314140380190476,,,False,ok,
2025-01-01T00:09:15,sensor_0,Normal,HIGH,ensemble_rf,0.028692318126559258,0.15237818658351898,False,0.29119125902561416,,,False,ok,
2025-01-01T00:09:18,sensor_0,Normal,HIGH,ensemble_rf,0.02862069383263588,0.15237818658351898,False,0.2646853199941104,,,False,ok,
2025-01-01T00:09:21,sensor_0,Normal,HIGH,ensemble_rf,0.02983684092760086,0.15237818658351898,False,0.2656535316993706,,,False,ok,
2025-01-01T00:09:24,sensor_0,Normal,HIGH,ensemble_rf,0.031027669087052345,0.15237818658351898,False,0.2655852266379344,,,False,ok,
2025-01-01T00:09:27,sensor_0,Normal,HIGH,ensemble_rf,0.029590047895908356,0.15237818658351898,False,0.24889565012835674,,,False,ok,
2025-01-01T00:09:30,sensor_0,Normal,HIGH,ensemble_rf,0.028480904176831245,0.15237818658351898,False,0.27478401871345287,,,False,ok,
2025-01-01T00:09:33,sensor_0,Normal,HIGH,ensemble_rf,0.026073746383190155,0.15237818658351898,False,0.2511819913304795,,,False,ok,
2025-01-01T00:09:36,sensor_0,Normal,HIGH,ensemble_rf,0.024874787777662277,0.15237818658351898,False,0.19614211855102076,,,False,ok,
2025-01-01T00:09:39,sensor_0,Normal,HIGH,ensemble_rf,0.02860666997730732,0.15237818658351898,False,0.23093426181159493,,,False,ok,
2025-01-01T00:09:42,sensor_0,Normal,HIGH,ensemble_rf,0.03133977949619293,0.15237818658351898,False,0.22371091057584883,,,False,ok,
2025-01-01T00:09:45,sensor_0,Normal,HIGH,ensemble_rf,0.02738036774098873,0.15237818658351898,False,0.2309287146840064,,,False,ok,
2025-01-01T00:09:48,sensor_0,Normal,HIGH,ensemble_rf,0.030425528064370155,0.15237818658351898,False,0.2542546616426589,,,False,ok,
2025-01-01T00:09:51,sensor_0,Normal,HIGH,ensemble_rf,0.03137842193245888,0.15237818658351898,False,0.2896799471321948,,,False,ok,
2025-01-01T00:09:54,sensor_0,Normal,HIGH,ensemble_rf,0.028793590143322945,0.15237818658351898,False,0.2147442460280599,,,False,ok,
2025-01-01T00:09:57,sensor_0,Normal,HIGH,ensemble_rf,0.02870810590684414,0.15237818658351898,False,0.2058130480384479,,,False,ok,
2025-01-01T00:10:00,sensor_0,Drift Attack,HIGH,ensemble_rf,0.03540922701358795,0.15237818658351898,False,0.13826405461679836,,,False,ok,
2025-01-01T00:10:03,sensor_0,Drift Attack,HIGH,ensemble_rf,0.04029851406812668,0.15237818658351898,False,0.15469249695463572,,,False,ok,
2025-01-01T00:10:06,sensor_0,Drift Attack,HIGH,ensemble_rf,0.042264945805072784,0.15237818658351898,False,0.1479170012421453,,,False,ok,
2025-01-01T00:10:09,sensor_0,Drift Attack,HIGH,ensemble_rf,0.04594499245285988,0.15237818658351898,False,0.2382854466416575,,,False,ok,
2025-01-01T00:10:12,sensor_0,Drift Attack,HIGH,ensemble_rf,0.05121249705553055,0.15237818658351898,False,0.28986109103604146,,,False,ok,
2025-01-01T00:10:15,sensor_0,Drift Attack,HIGH,ensemble_rf,0.057118963450193405,0.15237818658351898,False,0.26105723625088384,,,False,ok,
2025-01-01T00:10:18,sensor_0,Drift Attack,HIGH,ensemble_rf,0.05478161573410034,0.15237818658351898,False,0.2757154774850456,,,False,ok,
2025-01-01T00:10:21,sensor_0,Drift Attack,HIGH,ensemble_rf,0.05636788159608841,0.15237818658351898,False,0.29916098301615146,,,False,ok,
2025-01-01T00:10:24,sensor_0,Drift Attack,HIGH,ensemble_rf,0.0636041983962059,0.15237818658351898,False,0.32697814792703855,,,False,ok,
2025-01-01T00:10:27,sensor_0,Drift Attack,HIGH,ensemble_rf,0.07097431272268295,0.15237818658351898,False,0.373223042162987,,,False,ok,
2025-01-01T00:10:30,sensor_0,Drift Attack,HIGH,ensemble_rf,0.07505592703819275,0.15237818658351898,False,0.40607239607932627,,,False,ok,
2025-01-01T00:10:33,sensor_0,Drift Attack,HIGH,ensemble_rf,0.07875370234251022,0.15237818658351898,False,0.38319555565861596,,,False,ok,
2025-01-01T00:10:36,sensor_0,Drift Attack,HIGH,ensemble_rf,0.08054543286561966,0.15237818658351898,False,0.4226542462914744,,,False,ok,
2025-01-01T00:10:39,sensor_0,Drift Attack,HIGH,ensemble_rf,0.085642009973526,0.15237818658351898,False,0.46110626633079893,,,False,ok,
2025-01-01T00:10:42,sensor_0,Drift Attack,HIGH,ensemble_rf,0.09211866557598114,0.15237818658351898,False,0.4302017765290736,,,False,ok,
2025-01-01T00:10:45,sensor_0,Drift Attack,HIGH,ensemble_rf,0.09323443472385406,0.15237818658351898,False,0.3995545333358906,,,False,ok,
2025-01-01T00:10:48,sensor_0,Drift Attack,HIGH,ensemble_rf,0.10248338431119919,0.15237818658351898,False,0.38784197055179614,,,False,ok,
2025-01-01T00:10:51,sensor_0,Drift Attack,HIGH,ensemble_rf,0.110421322286129,0.15237818658351898,False,0.4053068568805422,,,False,ok,
